-121.99,131.78,-148.62,-8.6054,211.52,-59.739
-121.06,143.4,-135.07,-8.6054,211.52,-59.739
-121.99,131.78,-148.62,-8.6054,211.52,-59.739
-129.73,136.33,-128.42,-8.6054,211.52,-59.739
-129.03,134.94,-115.48,-8.6054,211.52,-59.739
-129.03,134.94,-115.48,-8.6054,211.52,-59.739
-129.49,129.13,-122.26,-8.6054,211.52,-59.739
-129.49,129.13,-122.26,-8.6054,211.52,-59.739
-129.49,129.13,-122.26,-8.6054,211.52,-59.739
-129.03,134.94,-115.48,-8.6054,211.52,-59.739
-129.03,134.94,-115.48,-8.6054,211.52,-59.739
-129.03,134.94,-115.48,-8.6054,211.52,-59.739
-129.03,134.94,-115.48,-8.6054,211.52,-59.739
-129.03,134.94,-115.48,-8.6054,211.52,-59.739
-128.79,127.74,-109.33,-8.6054,211.52,-59.739
-128.79,127.74,-109.33,-8.6054,211.52,-59.739
-129.49,129.13,-122.26,-8.6054,211.52,-59.739
-129.03,134.94,-115.48,-8.6054,211.52,-59.739
-129.03,134.94,-115.48,-8.6054,211.52,-59.739
-129.03,134.94,-115.48,-8.6054,211.52,-59.739
-129.03,134.94,-115.48,-8.6054,211.52,-59.739
-129.03,134.94,-115.48,-8.6054,211.52,-59.739
-129.03,134.94,-115.48,-8.6054,211.52,-59.739
-129.03,134.94,-115.48,-8.6054,211.52,-59.739
-129.03,134.94,-115.48,-8.6054,211.52,-59.739
-129.26,142.14,-121.64,-8.6054,211.52,-59.739
-129.03,134.94,-115.48,-8.6054,211.52,-59.739
-129.49,129.13,-122.26,-8.6054,211.52,-59.739
-129.49,129.13,-122.26,-8.6054,211.52,-59.739
-129.49,129.13,-122.26,-8.6054,211.52,-59.739
-129.49,129.13,-122.26,-8.6054,211.52,-59.739
-129.49,129.13,-122.26,-8.6054,211.52,-59.739
-129.49,129.13,-122.26,-8.6054,211.52,-59.739
-129.49,129.13,-122.26,-8.6054,211.52,-59.739
-129.49,129.13,-122.26,-8.6054,211.52,-59.739
-129.49,129.13,-122.26,-8.6054,211.52,-59.739
-129.49,129.13,-122.26,-8.6054,211.52,-59.739
-129.03,134.94,-115.48,-8.6054,211.52,-59.739
-129.03,134.94,-115.48,-8.6054,211.52,-59.739
-129.03,134.94,-115.48,-8.6054,211.52,-59.739
-129.03,134.94,-115.48,-8.6054,211.52,-59.739
-129.03,134.94,-115.48,-8.6054,211.52,-59.739
-129.03,134.94,-115.48,-8.6054,211.52,-59.739
-129.03,134.94,-115.48,-8.6054,211.52,-59.739
-129.03,134.94,-115.48,-8.6054,211.52,-59.739
-129.03,134.94,-115.48,-8.6054,211.52,-59.739
-129.49,129.13,-122.26,-8.6054,211.52,-59.739
-129.03,134.94,-115.48,-8.6054,211.52,-59.739
-129.03,134.94,-115.48,-8.6054,211.52,-59.739
-129.03,134.94,-115.48,-8.6054,211.52,-59.739
-129.03,134.94,-115.48,-8.6054,211.52,-59.739
-129.03,134.94,-115.48,-8.6054,211.52,-59.739
-129.03,134.94,-115.48,-8.6054,211.52,-59.739
-129.03,134.94,-115.48,-8.6054,211.52,-59.739
-129.03,134.94,-115.48,-8.6054,211.52,-59.739
-128.79,127.74,-109.33,-8.6054,211.52,-59.739
-129.74,156.54,-133.95,-8.6054,211.52,-59.739
-129.74,156.54,-133.95,-8.6054,211.52,-59.739
-129.74,156.54,-133.95,-8.6054,211.52,-59.739
-129.74,156.54,-133.95,-8.6054,211.52,-59.739
-129.74,156.54,-133.95,-8.6054,211.52,-59.739
-129.74,156.54,-133.95,-8.6054,211.52,-59.739
-129.74,156.54,-133.95,-8.6054,211.52,-59.739
78.626,96.669,-226.62,-8.6054,211.52,-59.739
78.626,96.669,-226.62,-8.6054,211.52,-59.739
78.626,96.669,-226.62,-8.6054,211.52,-59.739
78.626,96.669,-226.62,-8.6054,211.52,-59.739
78.626,96.669,-226.62,-8.6054,211.52,-59.739
79.092,102.48,-219.84,-8.6054,211.52,-59.739
78.855,109.68,-226,-8.6054,211.52,-59.739
79.092,102.48,-219.84,-8.6054,211.52,-59.739
